alpha,run,te_delta,substrate_robustness,polarization_mean,variant_te_deltas
0.7000000000000001,9,0.8115976403678251,0.9995566457302898,0.2808254944016062,"[np.float64(0.8112795402279896), np.float64(0.8117806238710756), np.float64(0.8108323936150771)]"
0.8,0,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,1,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,2,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,3,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,4,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,5,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,6,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,7,0.810799896617867,0.9995901654808179,0.4728869064381435,"[np.float64(0.8114512991717187), np.float64(0.811630873778995), np.float64(0.811576693941993)]"
0.8,8,0.811601410262984,0.99957772054233,0.2414149636721589,"[np.float64(0.8116076001211122), np.float64(0.8107653370848771), np.float64(0.8113189713512864)]"
0.8,9,0.811601410262984,0.99957772054233,0.2414149636721589,"[np.float64(0.8116076001211122), np.float64(0.8107653370848771), np.float64(0.8113189713512864)]"
0.9,0,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
0.9,1,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
0.9,2,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
0.9,3,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
